codigo_contrato,codigo_parceiro,nome_parceiro,valor_aluguel_contrato,taxa_contrato,porcentagem_taxa_administracao,name_status,data_inicio_contrato,meses_duracao_contrato,data_desocupacao,tipo_parceiro,tipo_sistema,nome_produto,migracao,pontualizado
M-AND2503044CP,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"1.000,00","100,00","10,00",Pausado,18/03/2025,12,,,sistema,Smart,Sim,NÃ£o
M-AND2502138CP,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"650,00","100,00","10,00",Pausado,17/02/2025,12,,,sistema,Smart,Sim,NÃ£o
M-AND2502120X,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"550,00","100,00","10,00",Pausado,07/02/2025,12,,,sistema,Smart,Sim,NÃ£o
M-AND2502099CP,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"1.200,00","100,00","10,00",Pausado,27/02/2025,12,,,sistema,Smart,Sim,NÃ£o
M-AND2502059CP,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"2.600,00","100,00","10,00",Pausado,04/02/2025,12,,,sistema,Smart,Sim,NÃ£o
M-AND2502058A,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"4.000,00","100,00","10,00",Pausado,17/02/2025,12,,,sistema,Smart,Sim,NÃ£o
M-AND2501149CP,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"1.100,00","100,00","10,00",Pausado,07/01/2025,12,,,sistema,Smart,Sim,NÃ£o
M-AND2501062F,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"2.400,00","100,00","10,00",Pausado,12/01/2025,18,,,sistema,Smart,Sim,NÃ£o
M-AND2501060F,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"1.400,00","100,00","10,00",Pausado,29/01/2025,12,,,sistema,Smart,Sim,NÃ£o
M-AND2501042A,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"1.500,00","100,00","10,00",Pausado,09/01/2025,12,,,sistema,Smart,Sim,NÃ£o
M-AND2412145A,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"1.450,00","100,00","10,00",Pausado,04/12/2024,30,,,sistema,Smart,Sim,NÃ£o
M-AND2412135A,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"1.500,00","100,00","10,00",Pausado,19/12/2024,12,,,sistema,Smart,Sim,NÃ£o
M-AND2412063CP,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"2.500,00","100,00","10,00",Pausado,11/12/2024,30,,,sistema,Smart,Sim,NÃ£o
M-AND2411150CP,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"760,00","100,00","10,00",Pausado,05/11/2024,12,,,sistema,Smart,Sim,NÃ£o
M-AND2411064A,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"1.000,00","100,00","10,00",Pausado,18/11/2024,30,,,sistema,Smart,Sim,NÃ£o
M-AND2411021F,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"1.100,00","100,00","10,00",Pausado,06/11/2024,30,,,sistema,Smart,Sim,NÃ£o
M-AND2410143CP,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"1.400,00","100,00","10,00",Pausado,16/10/2024,12,,,sistema,Smart,Sim,NÃ£o
M-AND2410119A,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"1.800,00","100,00","10,00",Pausado,11/10/2024,12,,,sistema,Smart,Sim,NÃ£o
M-AND2410065OF,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"2.000,00","100,00","10,00",Pausado,31/10/2024,12,,,sistema,Smart,Sim,NÃ£o
M-AND2410052F,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"1.700,00","100,00","10,00",Pausado,08/10/2024,12,,,sistema,Smart,Sim,NÃ£o
M-AND2409139OF,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"1.169,63","100,00","10,00",Pausado,13/09/2024,12,,,sistema,Smart,Sim,NÃ£o
M-AND2409004CP,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"1.500,00","100,00","10,00",Pausado,24/09/2024,12,,,sistema,Smart,Sim,NÃ£o
M-AND2408033CP,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"1.913,94","100,00","10,00",Pausado,16/08/2024,24,,,sistema,Smart,Sim,NÃ£o
M-AND2407124CP,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"1.169,63","100,00","10,00",Pausado,02/07/2024,24,,,sistema,Smart,Sim,NÃ£o
M-AND2407112F,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"1.488,62","100,00","10,00",Pausado,19/07/2024,24,,,sistema,Smart,Sim,NÃ£o
M-AND2407108CP,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"1.329,12","100,00","10,00",Pausado,26/07/2024,24,,,sistema,Smart,Sim,NÃ£o
M-AND2407066CP,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"1.913,94","100,00","10,00",Pausado,24/07/2024,24,,,sistema,Smart,Sim,NÃ£o
M-AND2406162CP,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"1.063,00","100,00","10,00",Pausado,24/06/2024,24,,,sistema,Smart,Sim,NÃ£o
M-AND2406068CP,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"1.403,56","100,00","10,00",Pausado,13/06/2024,24,,,sistema,Smart,Sim,NÃ£o
M-AND2405132CP,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"808,10","100,00","10,00",Pausado,14/05/2024,24,,,sistema,Smart,Sim,NÃ£o
M-AND2405130T,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"897,78","100,00","10,00",Pausado,22/05/2024,24,,,sistema,Smart,Sim,NÃ£o
M-AND2404106CP,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"1.275,96","100,00","10,00",Pausado,26/04/2024,24,,,sistema,Smart,Sim,NÃ£o
M-AND2404070CP,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"1.860,78","100,00","10,00",Pausado,16/04/2024,24,,,sistema,Smart,Sim,NÃ£o
M-AND2403141A,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"744,31","100,00","10,00",Pausado,06/03/2024,24,,,sistema,Smart,Sim,NÃ£o
M-AND2403116CP,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"1.424,82","100,00","10,00",Pausado,26/03/2024,24,,,sistema,Smart,Sim,NÃ£o
M-AND2403071A,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"1.775,71","100,00","10,00",Pausado,08/03/2024,24,,,sistema,Smart,Sim,NÃ£o
M-AND2403010CP,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"744,31","100,00","10,00",Pausado,22/03/2024,24,,,sistema,Smart,Sim,NÃ£o
M-AND2402105A,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"1.382,29","100,00","10,00",Pausado,22/02/2024,24,,,sistema,Smart,Sim,NÃ£o
M-AND2402048CP,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"2.000,00","100,00","10,00",Pausado,07/02/2024,24,,,sistema,Smart,Sim,NÃ£o
M-AND2401144CP,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"4.784,85","100,00","10,00",Pausado,15/03/2024,24,,,sistema,Smart,Sim,NÃ£o
M-AND2401012CP,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"956,97","100,00","10,00",Pausado,03/01/2024,24,,,sistema,Smart,Sim,NÃ£o
M-AND2312125X,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"1.860,78","100,00","10,00",Pausado,18/12/2023,25,,,sistema,Smart,Sim,NÃ£o
M-AND2312073OF,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"1.807,61","100,00","10,00",Pausado,15/12/2023,24,,,sistema,Smart,Sim,NÃ£o
M-AND2310159OF,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"836,24","100,00","10,00",Pausado,26/10/2023,24,,,sistema,Smart,Sim,NÃ£o
M-AND2309158F,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"781,95","100,00","10,00",Pausado,01/09/2023,24,,,sistema,Smart,Sim,NÃ£o
M-AND2308076A,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"1.876,66","100,00","10,00",Pausado,10/08/2023,60,,,sistema,Smart,Sim,NÃ£o
M-AND2307111CP,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"980,42","100,00","10,00",Pausado,20/07/2023,36,,,sistema,Smart,Sim,NÃ£o
M-AND2307078CP,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"1.470,63","100,00","10,00",Pausado,13/07/2023,36,,,sistema,Smart,Sim,NÃ£o
M-AND2307077C,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"700,00","100,00","10,00",Pausado,19/07/2023,36,,,sistema,Smart,Sim,NÃ£o
M-AND2306080CP,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"1.307,22","100,00","10,00",Pausado,07/06/2023,36,,,sistema,Smart,Sim,NÃ£o
M-AND2304126A,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"956,97","100,00","10,00",Pausado,28/04/2023,36,,,sistema,Smart,Sim,NÃ£o
M-AND2302027A,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"995,25","100,00","10,00",Pausado,01/02/2023,36,,,sistema,Smart,Sim,NÃ£o
M-AND2301022A,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"1.132,92","100,00","10,00",Pausado,11/01/2023,42,,,sistema,Smart,Sim,NÃ£o
M-AND2212001CP,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"2.310,00","100,00","10,00",Pausado,16/12/2022,36,,,sistema,Smart,Sim,NÃ£o
M-AND2211104EA,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"1.332,84","100,00","10,00",Pausado,24/11/2022,36,,,sistema,Smart,Sim,NÃ£o
M-AND2210134CP,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"773,52","100,00","10,00",Pausado,27/10/2022,36,,,sistema,Smart,Sim,NÃ£o
M-AND2210084CP,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"4.703,85","100,00","10,00",Pausado,20/10/2022,36,,,sistema,Smart,Sim,NÃ£o
M-AND2210026EA,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"900,00","100,00","10,00",Pausado,26/10/2022,36,,,sistema,Smart,Sim,NÃ£o
M-AND2209160OF,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"1.219,46","100,00","10,00",Pausado,26/09/2022,36,,,sistema,Smart,Sim,NÃ£o
M-AND2208007T,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"1.169,63","100,00","10,00",Pausado,24/08/2022,48,,,sistema,Smart,Sim,NÃ£o
M-AND2206032CP,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"1.100,00","100,00","10,00",Pausado,17/06/2022,48,,,sistema,Smart,Sim,NÃ£o
M-AND2203147CP,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"1.028,92","100,00","10,00",Pausado,11/03/2022,48,,,sistema,Smart,Sim,NÃ£o
M-AND2203009C,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"649,85","100,00","10,00",Pausado,24/03/2022,48,,,sistema,Smart,Sim,NÃ£o
M-AND2201154C,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"4.423,33","100,00","7,00",Pausado,31/01/2022,48,,,sistema,Smart,Sim,NÃ£o
M-AND2201153F,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"1.000,00","100,00","10,00",Pausado,31/01/2022,48,,,sistema,Smart,Sim,NÃ£o
M-AND2111146CP,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"936,92","100,00","10,00",Pausado,30/11/2021,48,,,sistema,Smart,Sim,NÃ£o
M-AND2101155F,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"764,79","100,00","10,00",Pausado,06/01/2021,60,,,sistema,Smart,Sim,NÃ£o
M-AND2010097F,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"5.091,87","100,00","10,00",Pausado,01/10/2020,61,,,sistema,Smart,Sim,NÃ£o
M-AND1910156F,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"735,49","100,00","10,00",Pausado,19/10/2019,72,,,sistema,Smart,Sim,NÃ£o
M-AND2102095F,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"3.666,07","100,00","10,00",Pausado,15/02/2021,60,,,sistema,Smart,Sim,NÃ£o
NM-AND260505071,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"1.500,00","100,00","10,00",Ativo,05/05/2026,12,,,sistema,Smart,Sim,NÃ£o
AND260404931XDM/V,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"1.700,00","100,00","10,00",Ativo,29/04/2026,12,,,sistema,Smart,Nao,Sim
SI26024245AD,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"850,00","30,00","10,00",Ativo,21/02/2026,12,,,sistema,Smart,Nao,Sim
SI26024205NTODM,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"2.300,00","0,00","10,00",Ativo,13/02/2026,12,,,sistema,Smart,Nao,Sim
NM-SI26024135CP,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"1.560,00","100,00","10,00",Ativo,27/01/2026,24,,,sistema,Smart,Sim,NÃ£o
NM-SI26014115CP,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"2.800,00","100,00","10,00",Ativo,28/01/2026,24,,,sistema,Smart,Sim,NÃ£o
NM-SI26014089F,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"1.200,00","30,00","10,00",Ativo,23/01/2026,24,,,sistema,Smart,Sim,NÃ£o
NM-SI26014081CP,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"850,00","100,00","10,00",Ativo,16/01/2026,24,,,sistema,Smart,Sim,NÃ£o
SIAND260304440AD,,ANDREA DUTRA NEGOCIOS IMOBILIARIOS LTDA,"1.500,00","100,00","10,00",Ativo,07/03/2026,12,,,sistema,Smart,Nao,Sim
CL2305653P/A,RGG,ANGELA BORBA,"1.900,15","100,00","6,00",Pausado,15/05/2023,30,,LocaImobi,sistema,Smart,Nao,Sim
S-SP2111802A/1,BAR,BARCALA IMOVEIS LTDA,"1.897,22","100,00","8,00",Pausado,12/11/2021,30,,Padrão,sistema,Smart,Nao,Sim
SP2205471P,BAR,BARCALA IMOVEIS LTDA,"1.300,00","100,00","8,00",Pausado,01/06/2022,30,27/07/2023,Padrão,sistema,Smart,Nao,Sim
SP2205436P,BAR,BARCALA IMOVEIS LTDA,"1.200,00","100,00","8,00",Pausado,16/05/2022,30,,Padrão,sistema,Smart,Nao,Sim
S-SP2201069X/1,BAR,BARCALA IMOVEIS LTDA,"3.430,87","100,00","8,00",Ativo,08/02/2022,30,,Padrão,sistema,Smart,Nao,Sim
TB-BAS2502151/I,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"1.600,00","100,00","0,00",Encerrado,25/02/2025,30,,,sistema,Bank,Sim,NÃ£o
TB-BAS2304127,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"727,02","100,00","0,00",Encerrado,17/04/2023,30,,,sistema,Bank,Sim,NÃ£o
TB-BAS2506117,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"1.500,00","100,00","0,00",Encerrado,05/06/2025,36,,,sistema,Bank,Sim,NÃ£o
TB-BAS2505115,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"1.850,00","100,00","0,00",Encerrado,29/05/2025,36,,,sistema,Bank,Sim,NÃ£o
TB-BAS2501097,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"1.090,95","100,00","0,00",Encerrado,24/01/2025,30,,,sistema,Bank,Sim,NÃ£o
TB-BAS2511096,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"1.500,00","100,00","0,00",Encerrado,17/11/2025,36,,,sistema,Bank,Sim,NÃ£o
TB-BAS2408092,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"978,12","100,00","0,00",Encerrado,14/08/2024,30,,,sistema,Bank,Sim,NÃ£o
TB-BAS2406083,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"1.605,30","100,00","0,00",Encerrado,03/06/2024,30,,,sistema,Bank,Sim,NÃ£o
TB-BAS2312064,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"1.449,19","100,00","0,00",Encerrado,27/12/2023,30,,,sistema,Bank,Sim,NÃ£o
TB-BAS2512173/I,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"1.450,00","100,00","0,00",Ativo,17/12/2025,36,,,sistema,Bank,Sim,NÃ£o
TB-BAS2510172/I,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"2.300,00","100,00","0,00",Ativo,30/10/2025,36,,,sistema,Bank,Sim,NÃ£o
TB-BAS2506171/I,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"1.000,00","100,00","0,00",Ativo,27/06/2025,36,,,sistema,Bank,Sim,NÃ£o
TB-BAS2505170/I,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"1.349,01","100,00","0,00",Ativo,31/05/2025,36,,,sistema,Bank,Sim,NÃ£o
TB-BAS2510168/I,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"1.700,00","100,00","0,00",Ativo,30/10/2025,36,,,sistema,Bank,Sim,NÃ£o
TB-BAS2508165/I,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"1.100,00","100,00","0,00",Ativo,28/08/2025,36,,,sistema,Bank,Sim,NÃ£o
TB-BAS2508164/I,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"3.000,00","100,00","0,00",Ativo,26/08/2025,36,,,sistema,Bank,Sim,NÃ£o
TB-BAS2508162/I,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"1.550,00","100,00","0,00",Ativo,22/08/2025,36,,,sistema,Bank,Sim,NÃ£o
TB-BAS2507160/I,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"900,00","100,00","0,00",Ativo,11/07/2025,36,,,sistema,Bank,Sim,NÃ£o
TB-BAS2506159/I,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"1.650,00","100,00","0,00",Ativo,27/06/2025,36,,,sistema,Bank,Sim,NÃ£o
TB-BAS2506158/I,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"1.300,00","100,00","0,00",Ativo,12/06/2025,36,,,sistema,Bank,Sim,NÃ£o
TB-BAS2507157/I,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"1.400,00","100,00","0,00",Ativo,18/07/2025,30,,,sistema,Bank,Sim,NÃ£o
TB-BAS2512145/I,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"1.000,00","100,00","0,00",Ativo,29/12/2025,36,,,sistema,Bank,Sim,NÃ£o
TB-BAS2512144/I,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"2.300,00","100,00","0,00",Ativo,29/12/2025,36,,,sistema,Bank,Sim,NÃ£o
TB-BAS2512141/I,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"2.700,00","100,00","0,00",Ativo,19/12/2025,36,,,sistema,Bank,Sim,NÃ£o
TB-BAS2512140/I,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"3.200,00","100,00","0,00",Ativo,13/12/2025,36,,,sistema,Bank,Sim,NÃ£o
TB-BAS2512139/I,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"1.500,00","100,00","0,00",Ativo,05/12/2025,36,,,sistema,Bank,Sim,NÃ£o
TB-BAS2512138/I,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"2.000,00","100,00","0,00",Ativo,04/12/2025,36,,,sistema,Bank,Sim,NÃ£o
TB-BAS2511134/I,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"1.350,00","100,00","0,00",Ativo,12/11/2025,36,,,sistema,Bank,Sim,NÃ£o
TB-BAS2511133/I,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"1.440,00","100,00","0,00",Ativo,10/11/2025,36,,,sistema,Bank,Sim,NÃ£o
TB-BAS2511130/I,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"1.600,00","100,00","0,00",Ativo,05/11/2025,36,,,sistema,Bank,Sim,NÃ£o
TB-BAS2511129/I,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"1.350,00","100,00","0,00",Ativo,03/11/2025,36,,,sistema,Bank,Sim,NÃ£o
TB-BAS2504126,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"1.000,00","100,00","0,00",Ativo,07/04/2025,30,,,sistema,Bank,Sim,NÃ£o
TB-BAS2205124,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"1.291,46","100,00","0,00",Ativo,23/05/2022,30,,,sistema,Bank,Sim,NÃ£o
TB-BAS2207123,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"3.479,75","100,00","0,00",Ativo,14/07/2022,60,,,sistema,Bank,Sim,NÃ£o
TB-BAS2508121,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"2.000,00","100,00","0,00",Ativo,19/08/2025,36,,,sistema,Bank,Sim,NÃ£o
TB-BAS2509120,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"1.900,00","100,00","0,00",Ativo,19/09/2025,36,,,sistema,Bank,Sim,NÃ£o
TB-BAS2507119,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"1.500,00","100,00","0,00",Ativo,30/07/2025,36,,,sistema,Bank,Sim,NÃ£o
TB-BAS2506118,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"2.200,00","100,00","0,00",Ativo,05/06/2025,36,,,sistema,Bank,Sim,NÃ£o
TB-BAS2505116,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"1.880,00","100,00","0,00",Ativo,31/05/2025,36,,,sistema,Bank,Sim,NÃ£o
TB-BAS2505114,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"980,00","100,00","0,00",Ativo,27/05/2025,36,,,sistema,Bank,Sim,NÃ£o
TB-BAS2505113,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"1.400,00","100,00","0,00",Ativo,09/05/2025,30,,,sistema,Bank,Sim,NÃ£o
TB-BAS2505112,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"950,00","100,00","0,00",Ativo,07/05/2025,30,,,sistema,Bank,Sim,NÃ£o
TB-BAS2504111,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"1.650,00","100,00","0,00",Ativo,19/04/2025,36,,,sistema,Bank,Sim,NÃ£o
TB-BAS2503110,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"1.300,00","100,00","0,00",Ativo,14/03/2025,30,,,sistema,Bank,Sim,NÃ£o
TB-BAS2503109,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"1.300,00","100,00","0,00",Ativo,08/03/2025,30,,,sistema,Bank,Sim,NÃ£o
TB-BAS2511107,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"4.800,00","100,00","0,00",Ativo,28/11/2025,36,,,sistema,Bank,Sim,NÃ£o
TB-BAS2412105,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"1.258,08","100,00","0,00",Ativo,17/12/2024,30,,,sistema,Bank,Sim,NÃ£o
TB-BAS2412104,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"2.411,32","100,00","0,00",Ativo,17/12/2024,30,,,sistema,Bank,Sim,NÃ£o
TB-BAS2412103,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"1.048,40","100,00","0,00",Ativo,05/12/2024,30,,,sistema,Bank,Sim,NÃ£o
TB-BAS2412102,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"2.201,64","100,00","0,00",Ativo,01/12/2024,30,,,sistema,Bank,Sim,NÃ£o
TB-BAS2411101,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"1.513,80","100,00","0,00",Ativo,25/11/2024,30,,,sistema,Bank,Sim,NÃ£o
TB-BAS2409099,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"1.648,48","100,00","0,00",Ativo,28/09/2024,30,,,sistema,Bank,Sim,NÃ£o
TB-BAS2410098,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"1.542,30","100,00","0,00",Ativo,07/10/2024,30,,,sistema,Bank,Sim,NÃ£o
TB-BAS2409095,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"1.493,94","100,00","0,00",Ativo,10/09/2024,30,,,sistema,Bank,Sim,NÃ£o
TB-BAS2409094,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"1.545,45","100,00","0,00",Ativo,05/09/2024,30,,,sistema,Bank,Sim,NÃ£o
TB-BAS2408093,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"2.882,88","100,00","0,00",Ativo,15/08/2024,30,,,sistema,Bank,Sim,NÃ£o
TB-BAS2407091,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"2.400,97","100,00","0,00",Ativo,05/07/2024,30,,,sistema,Bank,Sim,NÃ£o
TB-BAS2407090,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"1.200,49","100,00","0,00",Ativo,10/07/2024,30,,,sistema,Bank,Sim,NÃ£o
TB-BAS2407089,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"1.565,85","100,00","0,00",Ativo,05/07/2024,30,,,sistema,Bank,Sim,NÃ£o
TB-BAS2406088,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"1.605,30","100,00","0,00",Ativo,25/06/2024,30,,,sistema,Bank,Sim,NÃ£o
TB-BAS2406086,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"1.658,81","100,00","0,00",Ativo,10/06/2024,30,,,sistema,Bank,Sim,NÃ£o
TB-BAS2406085,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"1.391,26","100,00","0,00",Ativo,06/06/2024,30,,,sistema,Bank,Sim,NÃ£o
TB-BAS2406084,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"1.498,28","100,00","0,00",Ativo,05/06/2024,30,,,sistema,Bank,Sim,NÃ£o
TB-BAS2406082,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"1.498,28","100,00","0,00",Ativo,02/06/2024,30,,,sistema,Bank,Sim,NÃ£o
TB-BAS2406081,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"1.284,24","100,00","0,00",Ativo,02/06/2024,30,,,sistema,Bank,Sim,NÃ£o
TB-BAS2405080,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"1.953,00","100,00","0,00",Ativo,17/05/2024,30,,,sistema,Bank,Sim,NÃ£o
TB-BAS2405079,,BATISTELLA ASSESSORIA IMOBILIARIA LTDA,"1.030,75","100,00","0,00",Ativo,06/05/2024,30,,,sistema,Bank,Sim,NÃ£o
